@relation _home_supun_Documents_wekafiles_Camel_case_final_cc_nocase

@attribute tokens string
@attribute klass {Non_Flakey,Flakey}

@data
'get  Name  oozie.service.  Proxy  User  Service.proxyuser.foo.groups  foo  conf  as  List  bar  Assert  String  Utils  assert  Not  Null  test  Invalid  Host  get  join  validate  localhost  init  set  oozie.service.  Proxy  User  Service.proxyuser.foo.hosts  get  Conf  destroy  *  services     www.example.com  Services  fail  ex  proxy  User  to  String  Arrays  getName  oozie.service.ProxyUserService.proxyuser.foo.groups  foo  conf  asList  bar  Assert  StringUtils  assertNotNull  testInvalidHost  get  join  validate  localhost  init  set  oozie.service.ProxyUserService.proxyuser.foo.hosts  getConf  destroy  *  services     www.example.com  Services  fail  ex  proxyUser  toString  Arrays',Flakey
'aaa  ccc  Value1  xx   yy   zz  Name8=xx\%2  C\%20\%20yy\%20\%20\%2  Czz  result  Name3  Value  4!  Name4  Name5  Assert  Name4=  Value\%204\%21  Name6  Name7=aaa&  Name7=b\%2  Cb&  Name7=ccc  Name7  test  Parse  URL  Coded  Content  assert  True  Name2=  Name8  price  get  b b  Name1=  Value1  Name4=  Value\%204\%21\%20\%214  Name0  Name1  Name2  bbb  Name5=aaa&  Name6=bbb  is  Empty  assert  Equals  parse  Name4=  Value\%2  B4\%21  Value+4!  price=10\%20\%  E2\%82\%  AC  assert  Name  Value  Pair  size  Value  4!  !4  10  €    aaa  ccc  Value1  xx   yy   zz  Name8=xx\%2C\%20\%20yy\%20\%20\%2Czz  result  Name3  Value 4!  Name4  Name5  Assert  Name4=Value\%204\%21  Name6  Name7=aaa&Name7=b\%2Cb&Name7=ccc  Name7  testParseURLCodedContent  assertTrue  Name2=  Name8  price  get  b b  Name1=Value1  Name4=Value\%204\%21\%20\%214  Name0  Name1  Name2  bbb  Name5=aaa&Name6=bbb  isEmpty  assertEquals  parse  Name4=Value\%2B4\%21  Value+4!  price=10\%20\%E2\%82\%AC  assertNameValuePair  size  Value 4! !4  10 €',Non_Flakey
'ce  create  Coordinator  Engine  get  Filter  Params  assert  Equals  stream  Log  services  run  Jobs  Impl  filter  job  Id  Dag  X  Log  Info  Service  service  test  Stream  Log2  get  ce  createCoordinatorEngine  getFilterParams  assertEquals  streamLog  services  runJobsImpl  filter  jobId  DagXLogInfoService  service  testStreamLog2  get',Flakey
'srowen@example.org  mailto:?cc=srowen@example.org  do  Test  test  C  Cs  mailto:?cc=srowen@example.org bob@example.org  bob@example.org  srowen@example.org  mailto:?cc=srowen@example.org  doTest  testCCs  mailto:?cc=srowen@example.org bob@example.org  bob@example.org',Non_Flakey
'date  ALL  script  Executor  session  LOCAL_  ONE  Given  update  simple  Eq  consistencylist  contains  Exactly  QUORUM  When  get  List  of  where  id  row  table  execute  Script  Template  Random  Utils  manager  one  next  Long  assert  That  execute  Simple  Entity/insert_single_row.cql  Immutable  Map  SELECT  consistencylist  FROM  simple  WHERE  id  =  Then  Long  build  Date  Key  from  Base  Table  consistency  List  dsl  should_dsl_update_list_append  consistency  List_  Append  To  date  ALL  scriptExecutor  session  LOCAL_ONE   Given  update  simple  Eq  consistencylist  containsExactly  QUORUM   When  getList  of  where  id  row  table  executeScriptTemplate  RandomUtils  manager  one  nextLong  assertThat  execute  SimpleEntity/insert_single_row.cql  ImmutableMap  SELECT consistencylist FROM simple WHERE id =    Then  Long  buildDateKey  fromBaseTable  consistencyList  dsl  should_dsl_update_list_append  consistencyList_AppendTo',Flakey
'Both  expired  period  and  Max  In  Active  Interval  are  not  reached.  expires  TOKEN_  MAX_  INACTIVE_  INTERVAL  test  Do  Filter  Authentication  Authorized  _test  Do  Filter  Authentication  Max  Inactive  Interval  TOKEN_  VALIDITY_  SEC  current  Time  Millis  authorized  max  Inactives  System   Both expired period and MaxInActiveInterval are not reached.  expires  TOKEN_MAX_INACTIVE_INTERVAL  testDoFilterAuthenticationAuthorized  _testDoFilterAuthenticationMaxInactiveInterval  TOKEN_VALIDITY_SEC  currentTimeMillis  authorized  maxInactives  System',Non_Flakey
'_test  Non  Transient  test  End  Non  Transient  end.non-transient  assert  True  end  Workflow  Action  Bean  _testNonTransient  testEndNonTransient  end.non-transient  assertTrue  end  WorkflowActionBean',Flakey
'lookup  Assert  assert  True  assert  Not  Null  exact  h  h1  h2  *  matcher  test  Match  Exact  register  lookup  Assert  assertTrue  assertNotNull  exact  h  h1  h2  *  matcher  testMatchExact  register',Non_Flakey
'get  Name  oozie.service.  Proxy  User  Service.proxyuser.foo.groups  foo  conf  as  List  bar  Assert  assert  True  String  Utils  assert  Not  Null  get  join  validate  init  set  oozie.service.  Proxy  User  Service.proxyuser.foo.hosts  get  Conf  get  Message  destroy  services     test  Null  Host  Services  fail  contains  ex  proxy  User  to  String  Arrays  getName  oozie.service.ProxyUserService.proxyuser.foo.groups  foo  conf  asList  bar  Assert  assertTrue  StringUtils  assertNotNull  get  join  validate  init  set  oozie.service.ProxyUserService.proxyuser.foo.hosts  getConf  getMessage  destroy  services     testNullHost  Services  fail  contains  ex  proxyUser  toString  Arrays',Flakey
'test  Data  line  next  Buffer  Head  Token  char  \'a\'  as  a  filler  for  the  test  string  replace  get  Bytes  </entity><entity><id>  Gelesh</  current  Buffer  Tail  Token  Assert  test  Custom  Delimiter1  delimiter  fill  Buffer  </entity>  line  Reader  id><name>  Omathil</name></entity>  close  number  Of  Char  To  Fill  The  Buffer  Supposing  the  start  of  next  buffer  is  this  It  contains  \'</\'  ie  delimiter  character  test  Part  Of  Input  filler  String  Standard  Charsets  expected  length  assert  Equals  fill  read  Line  Expected  must  capture  from  both  the  buffer   excluding  Delimiter  to  String  Arrays  buffer  Size    testData  line  nextBufferHeadToken   char \'a\' as a filler for the test string  replace  getBytes  </entity><entity><id>Gelesh</  currentBufferTailToken  Assert  testCustomDelimiter1  delimiter  fillBuffer  </entity>  lineReader  id><name>Omathil</name></entity>  close  numberOfCharToFillTheBuffer   Supposing the start of next buffer is this   It contains \'</\' ie delimiter character  testPartOfInput  fillerString  StandardCharsets  expected  length  assertEquals  fill  readLine   Expected must capture from both the buffer  excluding Delimiter  toString  Arrays  bufferSize',Non_Flakey
'a  l1  l2  start  assert  Equals  sb  Thread  sleep  a:1-  L  a:1-  U  a:2-  L  a:2-  U  trim  finish  to  String  test  Wait  Write  Lock    a  l1  l2  start  assertEquals  sb  Thread  sleep  a:1-L a:1-U a:2-L a:2-U  trim  finish  toString  testWaitWriteLock',Flakey
'<value></value>  bais  </configuration>  is  Empty  conf  Conf  Test  test  Property  Has  Empty  Value  <name>foo</name>  get  Bytes  assert  True  check  Conf  </property>  <property>  <configuration>  errors  <value></value>    bais  </configuration>  isEmpty  conf  ConfTest  testPropertyHasEmptyValue  <name>foo</name>    getBytes  assertTrue  checkConf  </property>    <property>    <configuration>    errors',Non_Flakey
'in  get  Test  String  before  UTF-8  test  that  it  reads  correctly  read  String  assert  Equals  generate  a  random  string  after3  out  after2  test  IO  test  that  it  reads  correctly  with  Data  Input  write  it  read  UTF  UTF8  test  that  it  is  compatible  with  Java\'s  other  decoder  reset  get  Length  after  write  String  get  Data  in  getTestString  before  UTF-8   test that it reads correctly  readString  assertEquals   generate a random string  after3  out  after2  testIO   test that it reads correctly with DataInput   write it  readUTF  UTF8   test that it is compatible with Java\'s other decoder  reset  getLength  after  writeString  getData',Flakey
'q1  qq1  expect  Metrics  Exception  test  Add  Illegal  Parameters  Interval  should  be  positive.  Value  passed  is:  -20  r  Illegal  Param  Test  run  qv1  new  Quantiles  New  Quantile  1  q1  qq1  expectMetricsException  testAddIllegalParameters  Interval should be positive.  Value passed is: -20  r  IllegalParamTest  run  qv1  newQuantiles  New Quantile 1',Non_Flakey
'date  script  Executor  session  Given  simple  with  Lwt  Result  Listener  Eq  delete  SELECT  *  FROM  simple  WHERE  id  =  lwt  Result  Listener  When  of  get  where  id  get  And  Set  row  table  _  execute  Script  Template  on  Error  Random  Utils  manager  all  Columns_  From  Base  Table  one  Lt  next  Long  assert  That  execute  Simple  Entity/insert_single_row.cql  Immutable  Map  should_delete_with_inequal_condition  is  True  if_  Value  success  Then  is  Null  Long  build  Date  Key  dsl  on  Success  date  scriptExecutor  session   Given  simple  withLwtResultListener  Eq  delete  SELECT * FROM simple WHERE id =   lwtResultListener   When  of  get  where  id  getAndSet  row  table  _  executeScriptTemplate  onError  RandomUtils  manager  allColumns_FromBaseTable  one  Lt  nextLong  assertThat  execute  SimpleEntity/insert_single_row.cql  ImmutableMap  should_delete_with_inequal_condition  isTrue  if_Value  success   Then  isNull  Long  buildDateKey  dsl  onSuccess',Flakey
'set  Float  configuration  DOUBLE_  DELTA  assert  Equals  get  Float  value  test  Float  setFloat  configuration  DOUBLE_DELTA  assertEquals  getFloat  value  testFloat',Non_Flakey
'Construct  prepare  XML  block  with  the  path  Parse  the  XML  to  get  the  node  </prepare>  do  Operations  <delete  path=\'  Expected  to  catch  an  exception  but  did  not  encounter  any  Expected  a  Launcher  Exception  but  received  an  Exception  conf  substring  Scheme  hftp  not  supported  in  uri  get  Document  From  XML  create  Job  Conf  path  trim  Launcher  Mapper  <prepare>  \'/>  Test  for  invalid  scheme  value  in  the  path  for  action  get  Named  Item  test  For  Invalid  Scheme  item  get  Attributes  hftp:/  action  Dir  get  Document  Element  get  Message  assert  Equals  Construct  a  path  with  invalid  scheme  n  get  Node  Value  /delete  fail  new  Dir  prepare  XML  doc  le  to  String  Prepare  Actions  Driver  setup  Launcher  URI  Handler  Conf  get  Fs  Test  Case  Dir  get  Child  Nodes   Construct prepare XML block with the path   Parse the XML to get the node  </prepare>  doOperations  <delete path=\'  Expected to catch an exception but did not encounter any  Expected a LauncherException but received an Exception  conf  substring  Scheme hftp not supported in uri   getDocumentFromXML  createJobConf  path  trim  LauncherMapper  <prepare>  \'/>   Test for invalid scheme value in the path for action  getNamedItem  testForInvalidScheme  item  getAttributes  hftp:/  actionDir  getDocumentElement  getMessage  assertEquals   Construct a path with invalid scheme  n  getNodeValue  /delete  fail  newDir  prepareXML  doc  le  toString  PrepareActionsDriver  setupLauncherURIHandlerConf  getFsTestCaseDir  getChildNodes',Flakey
'offer  c  size  fcq  assert  Equals  remaining  Capacity  mocked  Priorities  mock  Call  test  All  Queues  Full  Remaining  Capacity  offer  c  size  fcq  assertEquals  remainingCapacity  mockedPriorities  mockCall  testAllQueuesFullRemainingCapacity',Non_Flakey
'test  Coord  Action  Get  _  E  error  Code  get  Id  Date  Utils  set  Tracker  Uri  replace  All  app  Path  set  Error  Code  parse  Date  Oozie  TZ  resource  Xml  Name  action  Xml  set  Error  Message  set  Time  Out  coord  action  Nominal  Time  console  Url  get  Test  Case  Dir  Coordinator  Action  action  set  Created  Time  miss  Deps  action  Num  tracker  Uri  Pass  expected  values  #test  Dir  error  Message  get  Action  Nominal  Time  set  Console  Url  set  External  Status  Add  some  attributes  test  Dir  set  Missing  Dependencies  add  Record  To  Coord  Job  Table  _test  Get  Actions  Subset  Coordinator  Job  create  Coord  Action  coord-action-get.xml  file://#test  Dir/2009/29/_  SUCCESS#file://#test  Dir/2009/22/_  SUCCESS#file://#test  Dir/2009/15/_  SUCCESS#file://#test  Dir/2009/08/_  SUCCESS  dummy  Creation  Time  Insert  the  action  insert  Record  Coord  Action  external  Status  job  get  Coord  Action  Xml  get  Fs  Test  Case  Dir  testCoordActionGet  _E  errorCode  getId  DateUtils  setTrackerUri  replaceAll  appPath  setErrorCode  parseDateOozieTZ  resourceXmlName  actionXml  setErrorMessage  setTimeOut  coord  actionNominalTime  consoleUrl  getTestCaseDir  CoordinatorAction  action  setCreatedTime  missDeps  actionNum  trackerUri   Pass expected values  #testDir  errorMessage  getActionNominalTime  setConsoleUrl  setExternalStatus   Add some attributes  testDir  setMissingDependencies  addRecordToCoordJobTable  _testGetActionsSubset  CoordinatorJob  createCoordAction  coord-action-get.xml  file://#testDir/2009/29/_SUCCESS#file://#testDir/2009/22/_SUCCESS#file://#testDir/2009/15/_SUCCESS#file://#testDir/2009/08/_SUCCESS  dummyCreationTime   Insert the action  insertRecordCoordAction  externalStatus  job  getCoordActionXml  getFsTestCaseDir',Flakey
'release  assert  False  get  Connection  Assert  assert  True  assert  Not  Null  get  entry8  set  Max  Per  Route  entry9  entry6  entry7  entry4  entry5  test  Max  Limits  entry2  entry3  get  Leased  conn3  conn2  entry1  conn1  assign  Connection  somehost  pool  future7  future8  assert  Equals  future9  totals  future3  assert  Same  future4  is  Done  future5  future6  future1  future2  Mockito  otherhost  mock  lease  get  Pending  get  Total  Stats  get  Available  release  assertFalse  getConnection  Assert  assertTrue  assertNotNull  get  entry8  setMaxPerRoute  entry9  entry6  entry7  entry4  entry5  testMaxLimits  entry2  entry3  getLeased  conn3  conn2  entry1  conn1  assignConnection  somehost  pool  future7  future8  assertEquals  future9  totals  future3  assertSame  future4  isDone  future5  future6  future1  future2  Mockito  otherhost  mock  lease  getPending  getTotalStats  getAvailable',Non_Flakey
