@relation _home_supun_Documents_wekafiles_dataset2_Tokens_arff_docs__home_supun_Documents_wekafiles_dataset2_LOC-weka.filters.unsupervised.attribute.Remove-R2_java_keywords.arff-weka.filters.unsupervised.attribute.Remove-R3

@attribute tokens string
@attribute loc numeric
@attribute abstract_keyword numeric
@attribute assert_keyword numeric
@attribute boolean_keyword numeric
@attribute break_keyword numeric
@attribute byte_keyword numeric
@attribute case_keyword numeric
@attribute catch_keyword numeric
@attribute char_keyword numeric
@attribute class_keyword numeric
@attribute continue_keyword numeric
@attribute default_keyword numeric
@attribute do_keyword numeric
@attribute double_keyword numeric
@attribute else_keyword numeric
@attribute enum_keyword numeric
@attribute exports_keyword numeric
@attribute extends_keyword numeric
@attribute final_keyword numeric
@attribute finally_keyword numeric
@attribute float_keyword numeric
@attribute for_keyword numeric
@attribute if_keyword numeric
@attribute implements_keyword numeric
@attribute import_keyword numeric
@attribute instanceof_keyword numeric
@attribute int_keyword numeric
@attribute interface_keyword numeric
@attribute long_keyword numeric
@attribute modules_keyword numeric
@attribute native_keyword numeric
@attribute new_keyword numeric
@attribute package_keyword numeric
@attribute private_keyword numeric
@attribute protected_keyword numeric
@attribute public_keyword numeric
@attribute requires_keyword numeric
@attribute return_keyword numeric
@attribute short_keyword numeric
@attribute static_keyword numeric
@attribute strictfp_keyword numeric
@attribute super_keyword numeric
@attribute switch_keyword numeric
@attribute synchronized_keyword numeric
@attribute this_keyword numeric
@attribute throw_keyword numeric
@attribute throws_keyword numeric
@attribute transient_keyword numeric
@attribute try_keyword numeric
@attribute void_keyword numeric
@attribute volatile_keyword numeric
@attribute while_keyword numeric
@attribute true_keyword numeric
@attribute null_keyword numeric
@attribute false_keyword numeric
@attribute const_keyword numeric
@attribute goto_keyword numeric
@attribute keywordcount numeric
@attribute klass {Non_Flakey,Flakey}

@data
'play  a  server  clear  headers  assert  code  request2  request1  conditional  cache  hit  set  ok  response  cache  get  header  assert  body  http  url  connection  await  client  add  header  cache  receiver  take  request  assert  equals  set  body  set  response  code  url  /  if-  none-  match  enqueue  get  url  assert  null  build  v1  e  tag:  v1  play  a  server  clearheaders  assertcode  request2  request1  conditionalcachehit  setokresponsecache  getheader  assertbody  httpurlconnection  await  client  addheader  cache  receiver  takerequest  assertequals  setbody  setresponsecode  url  /  if-none-match  enqueue  geturl  assertnull  build  v1  etag: v1',15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,Flakey
'get  boolean  with  default  test  optional  then  return  ninja  constant  invoke  when  param1  empty  boolean  param  with  optional  context  create  verify  boolean  param  with  optional  should  handle  wrong  input  for  boolean  in  strict  mode  ninja  properties  mock  controller  get  parameter  getbooleanwithdefault  test  optional  thenreturn  ninjaconstant  invoke  when  param1  empty  booleanparamwithoptional  context  create  verify  booleanparamwithoptionalshouldhandlewronginputforbooleaninstrictmode  ninjaproperties  mockcontroller  getparameter',7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,Non_Flakey
'get  name  oozie.service.  proxy  user  service.proxyuser.foo.groups  foo  user.name  conf  test  validate  group  as  list  system  assert  string  utils  assert  not  null  get  join  validate  localhost  init  set  oozie.service.  proxy  user  service.proxyuser.foo.hosts  get  property  get  conf  destroy  *  services     services  get  group  proxy  user  arrays  getname  oozie.service.proxyuserservice.proxyuser.foo.groups  foo  user.name  conf  testvalidategroup  aslist  system  assert  stringutils  assertnotnull  get  join  validate  localhost  init  set  oozie.service.proxyuserservice.proxyuser.foo.hosts  getproperty  getconf  destroy  *  services     services  getgroup  proxyuser  arrays',15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,6,Flakey
'setting  total  failover  attempts  to  .  p1  test  client  retries  idempotent  op  with  io  exception  succeeds  second  time  p2  p3  get  current  key  get  kms  url  conf  when  result  times  verify  then  throw  test  kp  any  string  then  return  get  providers  key  name  assert  equals  eq  set  int  common  configuration  keys  public  key  version  mockito  mock  v1   setting total failover attempts to .  p1  testclientretriesidempotentopwithioexceptionsucceedssecondtime  p2  p3  getcurrentkey  getkmsurl  conf  when  result  times  verify  thenthrow  test  kp  anystring  thenreturn  getproviders  keyname  assertequals  eq  setint  commonconfigurationkeyspublic  keyversion  mockito  mock  v1',28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9,Non_Flakey
'_test  wf  info  with  action  subset  get  add  record  to  wf  action  table  get  id  workflow  instance  system  1  2  add  record  to  wf  job  table  workflow  action  workflow  job  job  test  wf  info  with  action  subset  get  successful  test  wf  info  with  action  subset  get  _testwfinfowithactionsubsetget  addrecordtowfactiontable  getid  workflowinstance  system  1  2  addrecordtowfjobtable  workflowaction  workflowjob  job  testwfinfowithactionsubsetget successful  testwfinfowithactionsubsetget',7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,Flakey
'codec  test  utils  channel  empty  assert  flush  assert  true  678  90  test  coding  empty  buffer  dump  write  flip  is  completed  standard  charsets  assert  equals  encoder  byte  buffer  5  12345  3  678  2  90  0  allocate  outbuf  12345  metrics  complete  wrap  codectestutils  channel  empty  assert  flush  asserttrue  678  90  testcodingemptybuffer  dump  write  flip  iscompleted  standardcharsets  assertequals  encoder  bytebuffer  5  12345  3  678  2  90  0      allocate  outbuf  12345  metrics  complete  wrap',19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,13,Non_Flakey
'test  single  cell  get  put  xml  row_1  assert  equals  table  get  value  xml  check  value  xml  delete  row  column_1  response  value_1  put  value  xml  get  code  value_2  testsinglecellgetputxml  row_1  assertequals  table  getvaluexml  checkvaluexml  deleterow  column_1  response  value_1  putvaluexml  getcode  value_2',12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,Flakey
'request  get  name  token  signed  token_  validity_  sec  set  expires  sign  secret  when  as  list  get  init  parameter  names  system  secret  provider  props  get  cookies  dummy  authentication  handler  secret  provider  management.operation.return  verify  unauthorized  signer  authenticated  url  http://foo:8080/bar  get  request  url  init  chain  cookie  authentication  filter  then  return  test  do  filter  authenticated  expired  string  signer  secret  provider  creator  www-  authenticate  destroy  token  filter  p  get  mocked  servlet  context  with  string  signer  get  init  parameter  new  string  signer  secret  provider  mockito  u  response  elements  current  time  millis  set  property  true  mock  to  string  contains  header  arrays  config  request  getname  tokensigned  token_validity_sec  setexpires  sign  secret  when  aslist  getinitparameternames  system  secretproviderprops  getcookies  dummyauthenticationhandler  secretprovider  management.operation.return  verifyunauthorized  signer  authenticatedurl  http://foo:8080/bar  getrequesturl  init  chain  cookie  authenticationfilter  thenreturn  testdofilterauthenticatedexpired  stringsignersecretprovidercreator  www-authenticate  destroy  token  filter  p  getmockedservletcontextwithstringsigner  getinitparameter  newstringsignersecretprovider  mockito  u  response  elements  currenttimemillis  setproperty  true  mock  tostring  containsheader  arrays  config',32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,10,Non_Flakey
'conn  /v1/jobs  id-valid  put  assert  not  null  name=x  open  connection  test  jobs  params  get  input  stream  json  value  pst  get  header  field  2  size  get  ends  with  reset  set  request  method  is_  security_  enabled  wf  external-valid  assert  true  array  get  json  content-type  start  time  run  test  pdt  json  tags  rest  constants  mock  dag  engine  service  http  servlet  response  assert  equals  parse  url  call  100  pdt  if  on  daylight  saving  time  assert  null  obj  get  response  code  wf  count  create  url  to  string  external-invalid  starts  with    conn  /v1/jobs  id-valid  put  assertnotnull  name=x  openconnection  testjobs  params  getinputstream  jsonvalue  pst  getheaderfield  2  size  get  endswith  reset  setrequestmethod  is_security_enabled  wf  external-valid  asserttrue  array  get  json  content-type  starttime  runtest  pdt  jsontags  restconstants  mockdagengineservice  httpservletresponse  assertequals  parse  url  call  100   pdt if on daylight saving time  assertnull  obj  getresponsecode  wfcount  createurl  tostring  external-invalid  startswith',63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,14,Flakey
'hostname  get  default  host  assert  not  null  dns  test  get  local  host  default  hostname  getdefaulthost  assertnotnull  dns  testgetlocalhost  default',9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,Non_Flakey
'ce  rest  constants  create  coordinator  engine  get  filter  params  test  stream  log4  job  log  action  (  assert  equals  stream  log  services  run  jobs  impl  @946)  filter  job  id  678   123-127   946  dag  x  log  info  service  @125|  @124|  service  @123|  get  @678|  @127|  @126|  ce  restconstants  createcoordinatorengine  getfilterparams  teststreamlog4joblogaction  (  assertequals  streamlog  services  runjobsimpl  @946)  filter  jobid  678  123-127  946  dagxloginfoservice  @125|  @124|  service  @123|  get  @678|  @127|  @126|',14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,Flakey
'type  info  bits  =  100000011001110.  matrix  util  expected  1  0  0  0  0  0  0  1  1  1  0  0  1  1  1  0  assert  equals  0  matrix  1  clear  matrix  to  string  error  correction  level  embed  type  info  test  embed  type  info   type info bits = 100000011001110.  matrixutil  expected   1 0 0 0 0 0   0 1         1 1 0 0 1 1 1 0    assertequals                   0                            matrix                   1                                                                          clearmatrix  tostring  errorcorrectionlevel  embedtypeinfo  testembedtypeinfo',9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,Non_Flakey
'bee  =aaa    bbb  bundle  engine  incorrect  status:  assert  equals  no  eq  sign  in  token:  unparseable  time  value:  xx=yy=zz  fail  bundle  engine  exception  expected.  winniethepooh  =foo  get  error  code  bulk  response  impl  parse  bulk  filter  incorrect  key=value  pair  syntax:  to  string  one  of  the  values  is  a  whitespace:  error  code  filter  does  not  contain  \"  bulk  response  impl.  bulk_  filter_  bundle_  name\"  field:  test  parse  bulk  filter  negative  =blah-blah  bee  =aaa   bbb  bundleengine   incorrect status:  assertequals   no eq sign in token:   unparseable time value:  xx=yy=zz  fail  bundleengineexception expected.  winniethepooh  =foo  geterrorcode  bulkresponseimpl  parsebulkfilter   incorrect key=value pair syntax:  tostring   one of the values is a whitespace:  errorcode   filter does not contain \"bulkresponseimpl.bulk_filter_bundle_name\" field:  testparsebulkfilternegative  =blah-blah',48,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,14,Flakey
'other_  group_  names  proxy  users  refresh  super  user  groups  configuration  get  proxy  superuser  group  conf  key  assert  authorized  group_  names  default  impersonation  provider  from  the  other  test  case!)  conf  proxy_  ip  from  bad  ip  user  group  information  first  try  proxying  a  group  that\'s  allowed  set  proxy  user  ugi  test  wildcard  group  1.2.3.4  1.2.3.5  *  create  remote  user  real_  user_  name  assert  not  authorized  get  test  provider  from  good  ip  get  proxy  superuser  ip  conf  key  proxy_  user_  name  real  user  ugi  create  proxy  user  for  testing  other_group_names  proxyusers  refreshsuperusergroupsconfiguration  getproxysuperusergroupconfkey  assertauthorized  group_names  defaultimpersonationprovider   from the other test case!)  conf  proxy_ip   from bad ip  usergroupinformation   first try proxying a group that\'s allowed  set  proxyuserugi  testwildcardgroup  1.2.3.4  1.2.3.5  *  createremoteuser  real_user_name  assertnotauthorized  gettestprovider   from good ip  getproxysuperuseripconfkey  proxy_user_name  realuserugi  createproxyuserfortesting',22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,Non_Flakey
'app  get  test  case  conf  dir  get  log  ls  do  stream  disabled  check  2009-06-24  02:43:14 505  info  _  l4_:317  userblah  groupoozie  token-  app-  job-  split  _  l4_  do  stream  log  lines  2  and  4  are  filtered  out  because  they  have  the  wrong  user  job  token  info  action-  released  lock  test-log4j.properties  init  current  thread  test-no-dash-log4j.properties  out  arr  set  log  level  destroy  is  contains  _  l3_  get  context  class  loader  reset  log4j  file  debug|  info  assert  false  out  group  assert  true  _  l2_  define  parameter  set  parameter  2009-06-24  02:43:14 505  info  _  l3_:317  useroozie  groupoozie  token-  app-  job-  2009-06-24  02:43:14 505  info  _  l2_:317  -  userblah  groupoozie  token-  app-  job-  a  2009-06-24  02:43:14 505  info  _  l1_:317  -  useroozie  groupoozie  token-  app-  job-  x  log  service  oozie  get  resource  as  stream  x  log  streamer  cl  assert  equals  user  xf  thread  log  factory  io  utils  action  test  no  dash  in  conversion  pattern  copy  stream  set  system  property  _  l1_  checks  that  this  condition  is  no  longer  required  for  log  streaming  to  work  app  gettestcaseconfdir  getlog  ls      dostreamdisabledcheck  2009-06-24 02:43:14 505 info _l4_:317 userblah groupoozie token- app- job-   split  _l4_  dostreamlog   lines 2 and 4 are filtered out because they have the wrong user  job  token  info  action- released lock  test-log4j.properties  init  currentthread  test-no-dash-log4j.properties  outarr  setloglevel  destroy  is  contains  _l3_  getcontextclassloader  reset  log4jfile  debug|info  assertfalse  out  group  asserttrue  _l2_  defineparameter  setparameter  2009-06-24 02:43:14 505 info _l3_:317 useroozie groupoozie token- app- job-   2009-06-24 02:43:14 505 info _l2_:317 - userblah groupoozie token- app- job-   a  2009-06-24 02:43:14 505 info _l1_:317 - useroozie groupoozie token- app- job-   xlogservice  oozie  getresourceasstream  xlogstreamer  cl  assertequals  user  xf  thread  logfactory  ioutils  action  testnodashinconversionpattern  copystream  setsystemproperty  _l1_   checks that this condition is no longer required for log streaming to work',35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8,Flakey
'fs.default  fs  resource  string  returned  for  an  unset  property  must  sources  conf  fs.default  foo  resource  string  returned  for  a  file-loaded  property  append  property  out  assert  array  equals  config  bar  test  property  source  add  resource  value  set  resource  string  returned  for  a  set()  property  must  be  \"programmatically\"  must  be  a  proper  absolute  path  programmatically  end  config  start  config  assert  equals  get  property  sources  be  null  file  resource  test.foo  fs.defaultfs  resource string returned for an unset property must   sources  conf  fs.defaultfoo  resource string returned for a file-loaded property  appendproperty  out  assertarrayequals  config  bar  testpropertysource  addresource  value  set  resource string returned for a set() property must be   \"programmatically\"   must be a proper absolute path  programmatically  endconfig  startconfig  assertequals  getpropertysources  be null  fileresource  test.foo',15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10,Non_Flakey
'date  \%msg  -  \%thread\%n  given  simple  select  *  from  simple  where  id  =  crud  execute  async  with  stats  prepare  log  level  when  execution  info  id  should_delete_instance_async  info  log  asserter  all  random  utils  with  result  set  async  listener  assert  that  execute  simple  entity/insert_single_row.cql  immutable  map  assert  contains  then  long  build  date  key  logger  rs  called  script  executor  async_  logger_  string  session  delete  is  up  of  get  await  latch  count  down  value  table  execute  script  template  get  queried  host  manager  is  empty  next  long  rows  called  is  true  future  entity  date  \%msg - \%thread\%n   given  simple  select * from simple where id =   crud  executeasyncwithstats  prepareloglevel   when  executioninfo  id  should_delete_instance_async  info  logasserter  all  randomutils  withresultsetasynclistener  assertthat  execute  simpleentity/insert_single_row.cql  immutablemap  assertcontains   then  long  builddatekey  logger  rs  called  scriptexecutor  async_logger_string  session  delete  isup  of  get  await  latch  countdown  value  table  executescripttemplate  getqueriedhost  manager  isempty  nextlong  rows  called  istrue  future  entity',24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,16,Flakey
'encode  charset  submit  executor  service  update  executors  assert  1234567890  get  duration  tmp  get  verify  test  multithreading  read  boolean  task1  task2  capacity  channel  input  buffer  read  new  fixed  thread  pool  standard  charsets  value  of  assert  equals  fill  get  time  unit  call  integer  update  capacity  mockito  mock  reset  timeout  encode  charset  submit  executorservice  update  executors  assert  1234567890  getduration  tmp  get  verify  testmultithreadingread  boolean  task1  task2  capacitychannel  inputbuffer  read  newfixedthreadpool  standardcharsets  valueof  assertequals  fill  gettimeunit  call  integer  updatecapacity  mockito  mock  reset  timeout',29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,18,Non_Flakey
'subwf  action5  add  record  to  wf  action  table  get  id  workflow  instance  test  get  coordinator  parent  too  many  wf  job  add  record  to  wf  job  table  children  assert  not  null  get  subwf  job1  get  the  next  3  (though  there\'s  only  2  more)  workflow  job  subwf  job5  subwf  action1  subwf  job4  subwf  action2  subwf  job3  subwf  action3  subwf  job2  subwf  action4  get  the  first  3  assert  equals  wf  action1  wf  action2  execute  wf  action3  wf  action4  wf  action5  check  children  services  1  2  3  4  size  workflow  action  5  add  all  jpa  service  subwfaction5  addrecordtowfactiontable  getid  workflowinstance  testgetcoordinatorparenttoomany  wfjob  addrecordtowfjobtable  children  assertnotnull  get  subwfjob1   get the next 3 (though there\'s only 2 more)  workflowjob  subwfjob5  subwfaction1  subwfjob4  subwfaction2  subwfjob3  subwfaction3  subwfjob2  subwfaction4   get the first 3  assertequals  wfaction1  wfaction2  execute  wfaction3  wfaction4  wfaction5  checkchildren  services  1  2  3  4  size  workflowaction  5  addall  jpaservice',28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,Flakey
