@relation _home_supun_Documents_wekafiles_Camel_case_final_cc_exc_long

@attribute tokens string
@attribute klass {Non_Flakey,Flakey}

@data
'validate  and  parse  conf  wf-invalid-fork.xml  oozie  level  default   wf  level  disabled  oozie  level  enabled   wf  level  enabled  oozie.wf.validate.  fork  join  oozie  level  enabled   wf  level  default  get  error  code  get  oozie  level  enabled   wf  level  disabled  oozie  level  disabled   wf  level  default  oozie  level  disabled   wf  level  disabled  init  set  false  get  message  destroy  assert  equals  oozie.validate.  fork  join  oozie  level  disabled   wf  level  enabled  test  disable  wf  validate  fork  join  services  io  utils  parser  e0730:  fork/  join  not  in  pair  wfe  set  system  property  get  resource  as  reader  true  oozie  level  default   wf  level  enabled  error  code  oozie  level  default   wf  level  default',Flakey
'set  depth  first  prepare  item2  item1  process  arguments  depth  first  max  depth  conf  set  root  expression  when  set  out  out  result  check  max  depth  is  handled  when  -depth  is  specified  find  in  order  verify  set  options  expr  finish  item1b  item1a  item5e  item5d  item5c  create  directories  item5b  item5a  set  err  fs  check  set  max  depth  err  test  in  order  fs  check  apply  then  return  check  process  arguments  any  set  conf  any  int  verify  no  more  interactions  mock  get  options  item4  items  item3  item5',Non_Flakey
'get  current  dateafter  incrementing  in  months  run  get  id  date  utils  get  status  add  record  to  coord  action  table  parse  date  oozie  tz  coord  get  cmd  coord  job  test  coord  status  transit  service  stale  coord  actions  add  a  record  with  stale  reference  to  coord  job  id  sleep  get  coordinator  action  end  this  block  will  initialize  the  lastinstancetime  for  status  transit  service  current  date  plus  month  abcd  start  assert  equals  x  data  test  case  execute  add  record  to  coord  job  table  add  records  with  reference  to  correct  job  ids  coordinator  job  services  runnable  coord-action-get.xml  job  jpa  service',Flakey
'encode  0  0  0  0  1  1  1  1  0  1  1  0  1  0  1  1  0  0  0  1  0  <<  mask  pattern:  4  1  0  1  1  1  0  1  0  0  1  0  1  0  0  1  0  1  1  1  0  1  >>  0  0  0  0  0  0  0  0  1  1  0  0  0  1  1  0  0  0  1  0  1  ec  level:  h  1  1  1  1  1  1  1  0  0  1  0  1  0  0  1  1  1  1  1  1  1  abcdef  1  0  0  1  1  1  0  0  1  1  1  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  qr  code  encoder  matrix:  1  0  0  0  0  0  1  0  1  1  0  1  0  0  0  1  0  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  0  0  0  0  0  1  1  0  0  expected  assert  equals  0  0  0  0  1  1  0  1  1  1  0  0  1  1  1  1  0  1  1  0  1  version:  1  0  1  1  1  1  1  1  0  1  0  1  0  1  1  1  0  0  1  1  0  0  1  0  0  0  0  0  1  0  1  0  0  1  1  0  1  0  0  0  0  0  1  1  0  1  1  1  0  1  0  0  0  0  0  0  0  1  0  1  1  1  0  1  1  1  1  1  1  1  1  0  0  0  1  0  0  1  0  0  0  0  1  1  1  1  0  0  0  0  1  1  0  0  1  0  1  0  0  0  1  1  1  0  1  1  1  0  0  0  0  0  1  0  1  0  1  0  1  0  1  0  0  0  0  0  1  1  0  1  1  1  0  1  0  0  1  0  1  0  0  0  1  1  0  0  0  0  1  0  0  0  0  0  1  0  0  1  0  0  1  0  0  1  1  0  0  0  1  test  encode  1  0  1  1  1  0  1  0  1  0  0  1  0  0  0  1  1  0  0  1  1  mode:  alphanumeric  1  0  1  1  1  0  1  0  0  1  0  0  1  0  1  0  1  1  1  0  1  to  string  1  1  1  1  1  1  1  0  1  0  1  0  1  0  1  1  1  1  1  1  1  error  correction  level  1  0  1  1  1  0  1  0  0  0  1  1  0  1  0  0  0  0  1  1  1',Non_Flakey
'bab  add  record  to  bundle  action  table  cab  get  user  add  record  to  wf  action  table  get  id  workflow  instance  get  topic  add  record  to  coord  action  table  coord-action-for-action-input-check.xml  add  record  to  wf  job  table  get  coordinator  action  wab  cjb  bjb  workflow  job  job  test  topic  as  user  get  bundle  action  id  print  stack  trace  e  add  record  to  bundle  job  table  get  message  jms  topic  service  assert  equals  add  record  to  coord  job  table  fail  services  1  coordinator  job  workflow  action  wfj',Flakey
'view  fs  get  child  file  system  view  fs  path1  mockfs2:/  view  fs  path2  remove  default  acl  /d/e/f  remove  acl  conf  set  acl  view  file  system  test  setup  get  raw  file  system  mock  fs2  mock  fs1  empty  list  setup  mock  file  system  file  system  get  mockfs1:/  /a/b/c  verify  /mounts/mockfs2/d/e/f  collections  remove  acl  entries  test  acl  methods  mock  fs  path2  get  acl  status  mock  fs  path1  create  config  fs  constants  entries  modify  acl  entries  /mounts/mockfs1/a/b/c',Non_Flakey
'get  status  sub  workflow  action  executor  proto  conf  create  base  workflow  get  workflow  client  new  conf  xyz  create  action  </app-path>  workflow.xml  write  get  base  proto  conf  wait  for  workflow  test  config  not  propagation  get  file  system  check  child  conf  </configuration>  workflow  action  file  evaluate  <sub-workflow  xmlns=\'uri:oozie:workflow:0.1\'  name=\'subwf\'>  <app-path>  <configuration>  get  job  info  <name>a</name>  </property>  get  actions  get  external  id  fs  app1  <value>  a</value>  wf  w  get  end  workflow  job  close  abc  set  get  conf  oozie  client  <property>  start  default  conf  sub  workflow  app  path  sub  workflow  assert  equals  job_  timeout  set  conf  assert  null  to  xml  string  </sub-workflow>  writer  get  fs  test  case  dir',Flakey
'new.conf.to.replace.deprecated.conf  configuration  test  read  write  with  deprecated  keys  write  xml  conf  old.config.yet.to.be.deprecated  file  contents  add  deprecation  out  contains  assert  true  tests  reading  /  writing  a  conf  file  with  deprecation  after  setting  to  string  close  set  boolean',Non_Flakey
'delete  list  add  record  to  bundle  action  table  bundle  action  b2  should  have  been  deleted  bundle  job  b  should  have  been  deleted  get  id  action  c1  action  c2  bundle  action  b1  should  have  been  deleted  action  a1  action  a2  bundle  action  a2  should  have  been  deleted  test  delete  bundles  bundle  action  a1  should  have  been  deleted  job  b  job  a  get  error  code  assert  not  null  job  c  get  job  get  bundle  id  bundle  job  a  should  have  been  deleted  add  get  coord  name  add  record  to  bundle  job  table  assert  equals  action  b1  execute  action  b2  services  fail  bundle  job  c  should  have  been  deleted  bundle  action  c2  should  have  been  deleted  error  code  je  bundle  action  c1  should  have  been  deleted  jpa  service',Flakey
'standard  charsets  assert  equals  get  bytes  entity  utils  assert  bytes  assert  not  null  to  byte  array  message  content  test  unknown  length  content  to  byte  array  bytes2  entity',Non_Flakey
'bc  cluster  start  up  cluster  shut  down  cluster  reset  configuration  get  pending  replication  blocks  dn  r  conf  bl  dn  wait  for  temp  replica  find  block  dn_  n0  block  report  get  bytes  chk  sum  dn_  n1  join  block  report_08  write  file  dfs  config  keys  return  the  initial  state  of  the  configuration  get  data  nodes  get  block  pool  id  get  method  name  all  blocks  belong  to  the  same  file   hence  same  bp  blocks  get  block  list  as  longs  file  path  start  generic  test  utils  assert  equals  get  name  node  rpc  wrong  number  of  pending  replication  blocks  /  set  int  print  stats  set  long  size  pool  id  method_  name  .dat  get  namesystem  get  dn  registration  for  bp',Flakey
'get  name  token  signed  token_  validity_  sec  sign  when  as  list  get  init  parameter  names  invalidtype  assert  secret  provider  management.operation.return  signer  init  cookie  then  return  string  signer  secret  provider  creator  destroy  failed  ex  get  init  parameter  new  string  signer  secret  provider  set  property  true  mock  arrays  request  invalid  authentication  token  type  set  expires  secret  system  secret  provider  props  assert  true  get  cookies  authenticated  url  authentication  filter  get  message  assert  equals  token  token  not  invalid  type  filter  p  get  mocked  servlet  context  with  string  signer  mockito  u  elements  current  time  millis  get  token  to  string  config  test  get  token  invalid  type',Non_Flakey
'end_  points  rest  constants  is_  security_  enabled  get  context  url  oozie  url  mock  dag  engine  service  run  assert  equals  test  resume  args  call  1  -oozie  size  job  -resume  servlet_  classes  run  test',Flakey
'cache  mock  key  asserting  no  caching  when  key  is  not  known  get  current  key  get  conf  k1  then  return  k2  assert  equals  eq  when  thread  sleep  test  current  key  times  assert  mockito  mock  verify  asserting  caching  mock  prov',Non_Flakey
'play  ack  android  http_20_  draft_09  header  entries  shouldnt  impact  connection  accept  frame  this  stream  was  created  *after*  the  connection  settings  were  adjusted.  ack  2  assert  true  stream  get  initial  window  size  peer  default_  initial_  window_  size  type_  settings  connection  settings  headers  take  frame  settings  a  set  set  variant  and  client  initial  ack  frame  new  stream  is  has  the  most  recent  initial  window  size.  peer  http2  server  lowers  initial  window  size  initial  wasn\'t  affected.  persist_  value  assert  equals  send  frame  verify  the  peer  received  the  ack  new  stream',Flakey
'secure  filter  test  that  username  is  correct  equal  to  assert  that  username',Non_Flakey
'_test  update  wf  after  _test  get  actions()  _test  get  wf  _test  get  status  count  _test  insert  wf  _test  get  wf  infos();  _test  get  pending  actions  after  _test  pending  action()  after  _test  wf  info()  _test  purge  system  _test  get  action  for  wf  failure  _test  get  wfid  with  ext  id  _test  get  actions  for  wf  after  _test  get  action  for  wf  failure()  test  db  workflow  store  _test  load  action  _test  save  action  _test  delete  action  _test  wait  write  lock();  _test  update  action  after  _test  get  wf  infos()  _test  get  wf  info',Flakey
'whitelist  based  resolver  10.119.103.112  set  10.113.221.221  sasl_  privacy_  props  10.221.102.0/23  conf  get  server  properties  assert  equals  set  conf  test  null  ip  address  fixed  ips  create  file  with  entries  set  long  variablewhitelist.txt  remove  file  test  file  based  ip  list  wqr  variable  ips  10.222.0.0/16  fixedwhitelist.txt  set  boolean',Non_Flakey
'cluster  handler  hi  set  last  heartbeat  time  set  hardware  profile  hm  set  hostname  after  registration  and  by  heartbeat  monitor  set  node  status  get  cluster  map  hosts  to  cluster  centos5  handle  registration  reg  set  response  id  join  get  host  info  add  add  cluster  log  command  captor  get  server  version  get  all  values  capture  am  eq  role  is  alive  fail  set  agent  version  size  name  yyy  mock  aq  mock  add  service  component  hdp-0.1  shutdown  set  desired  stack  version  set  os  host  names  get  service  name  system  sleep  hostname1  add  service  assert  true  centos5  cluster  name  cmds  heartbeat  monitor  should  generate  status  commands  for  host1  for  class  verify  host  status  persist  injector  clusters  set  timestamp  get  service  component  argument  captor  handle  heart  beat  heartbeat  monitor  should  be  already  stopped  cool  ambari  meta  info  start  hdfs  assert  equals  add  service  component  host  service  name  add  host  command  test  heartbeat  state  commands  enqueueing  thread  enqueue  set  os  type  current  time  millis  hdfs  heartbeat  monitor  wakeup  interval  ms  hb  at  least  get  instance',Flakey
'test  file01  get  path  data  testfile01  get  time  add  contents  ls  format  line  mtime  out  found  3  items  check  multiple  directories  are  order  independently  testfile03  options  compute  line  format  in  order  testfile02  process  options  verify  testfile05  test  file06  set  mtime  testfile04  test  file04  test  file05  testfile06  test  file02  test  file03  set  file  mtime  in  different  order  to  file  names  add  path  data  line  format  -t  set  is  dir  process  arguments  verify  no  more  interactions  now  test  file  mock  test  dir02  test  dir01  process  path  dirs  order  mtime  test  directory02  test  directory01',Non_Flakey
